word,vid_count,total_count
infantile,5,5
hydrocephalus,5,5
wii,8,14
johns,7,7
jean,5,5
wee,8,8
pertaining,6,6
hopkins,6,6
contestants,6,16
armrest,5,5
marie,6,6
spasms,5,5
hydrodynamic,5,5
victorious,7,7
watches,9,15
formerly,11,11
tuberous,5,5
poiseuille,5,5
crowned,8,8
siadh,5,15
opinion,25,38
loading,4,7
ie,5,5
slots,4,9
bay,9,17
guess,104,237
exciting,17,23
june,18,18
update,17,21
machines,17,33
integrated,4,4
plugged,5,6
display,7,8
sec,2,4
translated,7,9
932,4,4
750,5,8
archive,3,3
via,17,18
indie,5,9
upgrades,6,10
wizard,3,3
hardware,6,9
hosted,3,3
honestly,40,60
loads,9,9
electronics,2,2
distinctly,5,5
cooler,10,11
350,9,11
intel,4,7
plug,11,16
amigos,64,98
module,2,2
1/5,3,4
celeron,2,2
boring,27,33
input,2,5
millennia,2,2
processors,4,19
panel,4,5
highest,26,40
commercial,19,30
battles,6,6
cities,26,43
chip,14,14
1999,10,23
athlon,2,3
websites,9,10
ultra,26,66
fighter,5,5
favorites,2,2
fantastic,43,49
preliminary,3,3
barriers,5,6
browse,7,10
nope,27,43
2001.,2,2
configuration,4,8
stands,20,23
oddly,3,3
w,7,15
6.,2,3
ram,5,16
twitter,25,45
vga,2,2
resolutions,6,7
98.,2,2
connections,6,7
exponentially,3,4
port,13,19
quirks,4,5
hilariously,2,2
6000,2,2
perks,4,5
usb,5,20
kevin,4,4
models,8,11
serial,5,7
slot,6,10
ports,8,19
audio,15,23
songs,6,6
files,10,15
fighters,3,4
specs,4,5
perhaps,26,27
accessible,5,6
1999.,2,3
rode,2,2
lake,14,27
mouse,16,20
master,13,26
cd,5,9
disk,6,12
processor,6,14
computing,7,14
telephone,7,14
amd,3,8
competitor,2,2
edge,9,10
rom,2,3
jack,9,14
moore,6,6
driver,10,15
desktop,12,14
1996,7,7
so…,8,8
guaranteed,8,9
device,14,20
adios,65,66
pristine,3,3
xp,5,12
iteration,3,3
fortunately,12,12
budget,16,21
transistors,3,3
render,5,9
installed,10,15
facebook,21,28
network,15,52
controllers,2,2
disks,2,2
vacuum,3,7
firefox,2,2
towers,6,11
pc,13,39
lag,6,7
pentium,3,5
outward,2,2
64,9,10
exposes,2,2
investment,11,16
google,30,52
upgraded,9,11
granted,10,10
february,15,26
hp,8,11
cramped,3,3
parallel,4,4
weigh,8,11
mindset,8,14
credit,32,56
extend,13,16
starnes,8,8
crazy,63,81
sponsors,2,2
wooden,8,9
oatmeal,10,13
technically,62,91
hosting,3,3
chris,9,9
broccoli,8,17
pursue,3,4
dude,18,24
revert,3,4
shelby,15,32
extended,19,22
honest,42,50
unsustainable,3,3
listed,15,18
bars,7,8
expectations,4,5
shall,9,13
excuses,7,24
giveaway,2,2
aesthetic,2,2
traveling,21,28
yo,7,19
quitting,2,2
peak,8,12
unhappy,4,5
hate,49,67
cardio,18,57
coach,10,14
insane,27,40
values,4,4
leverages,3,7
wish,37,50
carb,9,18
refuel,3,3
physique,3,8
meetings,6,6
train,27,60
nuts,22,57
guy,144,376
tackle,3,3
conference,7,7
chipotle,10,12
winners,4,4
versions,16,19
ridiculously,6,6
macbook,4,4
sacrifice,4,4
black,40,66
applications,5,8
gigabyte,6,12
megahertz,5,7
desktops,3,7
pcs,4,6
software,11,16
exterior,5,7
costing,4,4
ibm,3,4
progressed,2,2
starcraft,5,6
io,2,2
revolution,12,19
randomly,14,18
charging,4,5
smartphones,3,3
ensure,10,12
herein,2,2
surprisingly,23,24
trade-off,3,5
healthcare,13,16
greatly,6,7
demise,3,4
gigabytes,6,14
benchmarks,3,3
laptops,3,13
disappear,16,16
mobile,18,27
built-in,2,2
microsoft,7,9
agreeing,3,3
inbox,4,4
rpm,3,3
guys,103,215
expandability,3,3
hub,9,11
ipad,2,2
reader,2,3
shortened,4,4
vigilant,2,2
1000,12,16
format,6,11
unlock,16,27
profession,4,8
dell,3,4
moments,7,7
destined,2,2
percentile,3,3
separating,4,5
useful,34,44
displays,6,7
entry,10,13
antenna,4,4
connectors,2,4
1080p,2,2
upgradability,3,3
developers,9,13
abuses,3,3
september,14,20
unfair,4,4
beauty,17,18
moderately,3,4
express,8,10
upgrade,18,28
onboard,5,6
tech,18,28
low-budget,2,2
iphone,10,11
amigo,4,4
curiously,2,3
1080,5,10
electronic,7,7
selected,7,8
sd,3,5
decent,23,31
1982,6,7
2007,9,12
billions,14,20
benchmark,3,5
survey,4,5
inferior,3,3
3600,2,2
obsolete,4,4
1280,2,2
strictly,6,7
file,19,42
gigahertz,4,7
god,96,992
consumers,4,4
spend,57,71
incremental,5,6
compare,9,11
thicc,3,3
progressing,5,5
megabytes,4,4
universal,9,12
4k,4,11
cable,9,38
facing,8,8
advertising,6,9
server,6,11
clothes,5,7
pointy,3,3
oxford,4,4
latest,11,13
tweets,3,3
practical,4,7
instagram,9,12
2014,20,23
stations,14,25
retina,2,2
dvd,3,4
navigator,2,3
advertisers,3,3
flagship,3,3
cruise,10,34
unprecedented,2,2
47,7,10
compact,3,5
inch,10,11
tom,12,14
satisfies,2,2
low-key,3,4
digital,13,15
print,18,21
128,2,5
misinformation,3,3
ads,24,41
creative,26,38
reliability,3,3
1984,7,9
serves,10,10
disconnect,4,4
supports,8,8
blade,3,3
nvidia,3,3
ahead,73,165
magazine,4,7
mock,3,3
setup,9,18
distorted,3,4
predominant,2,2
horrible,13,16
designs,5,5
dictionary,4,10
razor,3,4
monitors,2,4
purchasing,4,5
magazines,4,4
wireless,4,8
compliant,2,2
i7,4,4
high-end,5,5
application,10,11
epic,9,10
representation,9,11
customer,15,18
pictures,13,18
2001,12,17
succeed,5,7
x,15,28
lists,2,2
website,38,52
emotion,3,3
advertisement,2,3
apocalypse,6,7
fifty,18,21
styles,2,2
catching,8,8
jumps,6,8
editors,3,3
conducted,10,10
stakes,3,3
timeless,2,2
38,3,4
providers,6,7
customers,7,15
1997,6,11
cyber,2,2
medium,11,14
pharmacies,4,4
practically,4,4
discredit,2,2
nightmare,7,9
bug,14,19
consumerism,2,2
appeal,4,4
purposes,20,23
viagra,2,2
zoom,8,10
stated,5,5
ourselves,15,22
450,6,8
style,16,20
scares,3,3
labs,4,4
accomplish,5,6
titan,3,3
overlords,5,6
thread,3,3
advertisements,3,5
security,34,60
battle,20,34
appeals,2,2
intern,10,12
dollar-for-dollar,2,2
nuclear,54,133
innovation,5,5
one-to-one,4,4
256,5,7
cheapest,3,3
gigantic,15,19
array,5,5
coolermaster,3,5
"2,000",9,12
ssd,2,4
synchronize,3,3
compiling,3,3
overkill,3,5
930,3,3
brand-new,10,12
50th,2,2
capturing,2,2
rendering,3,3
boot,2,2
hd,3,3
magnitude,3,5
forgive,4,4
i5,2,2
takeaway,3,3
2024,3,3
ugly,10,16
dust,9,11
synthetic,5,5
raid,5,8
unfeasible,2,2
sata,2,4
sale,40,53
streams,7,7
distinct,16,19
captured,5,6
wednesday,5,5
samsung,2,2
2002,12,17
behemoth,2,2
dishonour,2,2
programming,9,16
bandwidth,2,2
rendered,3,3
useless,25,30
970,3,6
overwatch,4,10
7200,2,2
fast-forward,2,2
throne,38,163
mid-range,2,4
higher-end,2,2
2d,7,10
agility,3,5
constructing,2,2
wood,8,11
obsolescence,2,2
applause,12,16
stability,4,5
460,3,5
phones,8,12
october,17,22
seven-year-old,3,3
invention,6,8
pi,4,14
fairly,30,40
u2,2,2
ocz,2,2
enable,8,8
simplistic,2,2
840,2,2
gtx,3,8
premiere,8,8
buzzkill,2,2
performs,2,2
2nd,4,4
burgers,5,7
sixteen,5,6
rio,6,10
carbohydrate,3,3
reflected,4,4
hoodie,3,3
par,2,3
disappears,3,3
capable,5,5
leaner,3,4
direction,21,26
implemented,4,4
tomorrow,16,27
low-carb,3,3
burritos,3,3
grapes,5,8
carved,4,4
clouds,3,3
legitimately,2,2
barnard,12,19
slide,8,16
cheat,9,13
31st,9,13
fist,4,4
truly,30,35
excuse,11,12
tacos,2,2
m.,12,15
almonds,3,7
uploaded,2,2
p.,9,9
um,35,96
benchpress,9,15
buddy,19,40
viewed,5,5
405,2,2
hell,53,84
nerd,12,16
undeniable,2,2
miserably,2,2
intent,4,7
outlets,5,6
quota,3,3
curse,4,5
subscribers,18,26
embarrassed,4,5
grandiose,2,2
socks,2,2
conversation,4,5
stupid,51,89
framework,2,2
platforms,12,15
planning,17,20
enjoying,5,5
buddies,7,9
vlog,4,5
bother,4,4
emailed,2,3
haircut,6,6
kicking,6,6
900,3,3
needless,2,2
olympic,4,12
physiques,2,2
leverage,2,2
lifters,2,2
hotel,7,34
squatter,2,2
lifts,3,6
181,2,7
requirements,9,9
deadlift,3,11
planned,12,14
lifter,5,8
550,5,6
desire,8,8
midsection,3,3
bend,5,11
excel,6,6
undergoing,3,3
bodybuilder,3,4
198,2,2
junk,9,12
cross-sectional,2,3
applying,3,3
meeting,9,11
plenty,38,46
distance,19,27
quotes,3,3
lighter,6,6
temper,2,2
taller,2,5
135,4,7
applies,8,8
foresee,2,2
competed,2,2
ton,40,45
player,12,19
adjustments,2,3
avenue,9,16
separately,3,3
rant,3,4
frickin,6,7
fade,3,4
dew,7,11
unrecognizable,3,3
orlando,4,4
intros,2,2
teen,3,3
accordance,3,3
restaurants,12,33
5:23,2,2
185,2,2
holy,39,101
gem,3,5
kidding,63,154
license,13,54
grind,7,17
laughter,3,3
elliott,2,2
__,72,1442
session,8,12
freedom,6,6
hired,11,15
burger,10,20
worries,7,7
decide,30,32
motivated,7,8
guides,3,3
mountain,21,49
caloric,2,2
trolls,4,7
overlap,3,3
split,25,34
cheating,6,7
wow,49,105
creators,49,72
high-intensity,4,6
minority,4,4
accomplished,4,4
macros,2,2
preferably,2,2
florida,12,13
whoever,12,12
buckets,3,3
ah,64,231
brass,3,3
damn,66,192
costco,5,6
observers,2,8
darn,5,7
nicely,6,6
surrounded,8,8
uh,57,141
conscience,2,2
interval,4,6
comment,85,101
glycogen,3,5
anybody,36,51
ego,6,6
section,36,56
painting,8,12
verify,2,2
240,2,2
trolled,3,4
downright,2,2
photoshop,3,12
romantic,6,9
pages,9,14
shaken,2,2
perception,5,9
probable,3,3
streamers,2,2
mattered,2,2
strike,9,12
heck,14,15
frustrated,7,10
amazing,23,26
happiness,6,6
heroes,3,3
jerry,2,2
skill,24,30
individually,3,3
anger,9,11
quote,21,50
yelling,9,11
flips,3,3
leader,10,15
o'clock,6,8
recordings,2,2
perceive,3,5
album,4,6
yelled,2,2
frustrating,13,17
launcher,14,28
phil,2,3
brash,2,2
freaked,3,3
couch,7,9
screwing,2,2
morale,2,4
irrelevant,6,7
taiwan,6,7
maturity,3,3
society,18,20
pissed,15,25
1974,5,5
perceived,2,2
grabbed,2,2
addiction,4,10
tapes,2,3
maths,5,5
dislike,4,4
ap,4,6
hammering,2,2
criticism,4,5
shattered,5,6
watering,2,2
weakest,3,5
feminism,2,2
confusing,31,38
teacher,6,9
bernards,2,3
educational,43,54
justify,5,5
retired,6,7
feminist,2,6
suburbs,2,2
unlikely,6,6
disagree,7,7
rain,4,25
relates,2,2
submit,4,5
attended,3,3
tumblr,5,6
heights,5,7
focusing,5,6
weather,12,38
victorian,2,2
disciplines,2,2
redo,3,3
strengths,2,4
guidance,7,8
vegans,2,2
engaged,7,8
scores,4,4
moby,2,2
hammer,17,35
psych,3,4
era,14,14
credits,7,8
lawyer,7,14
comprehension,3,5
dick,12,16
criticisms,2,4
ta,49,78
concerning,4,5
manage,18,19
occasional,4,4
afghanistan,3,4
prep,6,7
iraq,3,3
managers,4,6
farther,2,2
organized,7,8
hamstrings,2,2
crossed,5,5
intro,15,16
190,2,4
hinges,2,2
interconnected,8,11
heels,3,3
torque,2,4
skinny,2,2
thresholds,2,2
apl,2,5
locked,10,12
cares,11,28
substitute,2,2
automatically,11,11
centimeters,5,5
torso,2,2
doorknob,2,3
medal,5,5
activates,2,3
bash,3,3
skills,41,76
script,17,27
exploded,6,9
90s,11,13
resume,3,3
holidays,6,12
dollar,36,73
blown,8,8
helpful,16,21
apps,9,9
universe,10,22
rude,5,5
ass,37,65
vaporized,2,2
renting,3,3
draft,3,3
presume,2,2
slaves,2,8
dinners,2,2
vacations,4,4
pewdiepie,2,2
busted,2,2
transferable,2,2
short-term,3,8
craziest,3,3
emea,2,2
politics,13,13
buffet,4,8
visibility,2,2
minecraft,2,2
ios,5,5
vaporize,2,2
pace,4,5
wholeheartedly,4,4
android,5,5
upload,9,10
clients,4,8
vanish,2,2
lowest,6,6
buyers,6,6
pvp,2,3
insecure,3,3
headquarters,9,12
executive,8,19
lounge,4,4
millennial,4,4
shadows,3,3
smuggle,2,2
weirdo,3,3
overhead,2,2
labeled,3,4
olds,5,5
unflattering,2,3
minister,10,28
bucket,10,20
nut,7,12
suicide,5,6
buses,7,12
lights,21,35
lighting,9,15
regime,3,4
tops,3,3
crowd,9,11
bridge,11,22
witness,6,9
sucks,36,45
jeans,5,8
artifacts,3,3
hint,3,4
staple,5,5
offense,2,2
recap,2,2
la,8,18
steady-state,2,4
vance,2,3
bros,4,4
annoying,26,32
morocco,2,2
thrones,5,7
ambush,2,6
luck,12,15
pertain,2,2
tomato,2,2
q,6,11
shell,10,10
tomatoes,2,2
mundane,2,2
worried,22,23
ai,22,31
bust,3,3
ms,2,2
stigma,2,2
agriculture,3,3
adds,7,7
surely,13,16
subscribed,7,10
education,13,14
ifbb,2,3
tore,3,3
shirt,12,12
shopping,15,18
diamond,3,3
tougher,2,2
germany,24,58
stages,7,8
opinions,8,8
neckbeards,9,11
eleven,6,8
cryptic,3,3
fourteen,4,4
idiots,2,2
stirring,2,2
filming,6,6
heads,6,7
anticipated,2,2
twelve,10,11
grab,11,14
idiot,12,13
130,4,4
willpower,2,2
ha,14,35
according,52,60
lull,3,3
thirteen,5,5
inherently,10,16
editing,11,14
types,32,45
individual,16,18
forty,7,9
fraction,2,2
crops,7,7
trademark,5,22
decade,16,16
blogs,3,5
equation,7,9
tasting,6,7
statements,3,3
cabinets,2,2
gold,24,76
joining,18,18
cited,4,4
endurance,3,3
efficacy,3,4
patented,2,2
2005,8,9
pure,9,10
standby,2,2
post-workout,2,2
palms,2,2
powers,11,13
placebo,3,4
immensely,3,3
currently,29,33
golf,9,10
casein,2,7
gulf,9,22
registered,4,7
whey,2,5
cart,5,6
fry,5,5
yep,28,38
counterintuitive,2,2
productive,10,12
brian,17,19
compelling,7,8
cheeseburger,2,3
1838,3,3
12th,4,5
justification,2,2
soaking,3,4
cheaper,12,15
messed,7,7
93,4,5
settles,2,2
rows,3,5
macronutrients,2,2
seasoning,3,5
grill,4,5
spray,10,21
meats,2,2
mate,8,10
prices,15,28
weekly,6,7
george,12,15
lessons,19,23
mike,10,10
whoo,33,87
"2,400",6,8
farts,2,2
plans,17,17
tray,3,3
soak,3,5
seasoned,2,2
bernie,16,28
sundays,3,3
hire,7,9
garden,7,10
wins,5,8
round,18,28
rating,5,8
collectively,4,4
frankly,12,13
associations,2,2
conflict,14,15
graduation,2,4
elevate,2,2
diversity,4,4
category,9,13
angles,3,3
lifted,4,5
bronze,2,2
preparation,2,2
shame,6,6
fee,5,5
bonus,11,13
glory,4,4
masters,2,2
walgreens,2,3
organizations,6,6
olympics,6,21
disney,11,42
representing,5,6
spotters,2,2
federation,3,7
reflecting,2,2
parallels,3,3
medicare,2,2
copy,17,30
surprised,13,16
usps,4,7
political,20,23
judges,2,9
membership,13,15
mimicking,2,2
mana,3,3
wild,10,10
gentlemen,2,2
disagreement,4,4
celebrates,2,2
silver,4,5
supplying,3,3
drones,8,10
import,3,3
nerf,5,7
frames,3,3
stuffs,2,2
hunter,20,37
asian,8,25
cursor,3,4
download,19,27
scorpion,5,6
drone,4,8
rebuilt,2,3
jumping,13,15
reigns,3,3
bosses,10,12
mob,2,2
elaborate,4,4
sucker,2,2
edition,9,43
definite,2,2
lord,5,6
sup,33,34
fished,2,2
hmm,24,33
mod,8,39
shep,2,2
flame,8,10
aim,6,7
modding,2,2
afterlife,3,3
weapons,29,64
infinite,8,11
reloading,3,4
tire,3,6
codes,6,14
buff,8,13
jumper,2,2
uh-huh,5,5
sprint,5,5
reload,6,10
interactions,5,6
helmet,3,7
circle,14,15
ninth,2,2
legends,4,6
spirit,28,68
abilities,11,12
characters,17,46
demons,2,4
unquote,2,3
beautiful,51,77
gimmick,2,2
wasteland,4,22
constraint,2,2
crouch,2,4
remix,3,5
kings,5,14
musician,3,3
scheme,12,14
coding,8,11
bob,9,16
bandit,7,10
explosion,8,9
temple,5,8
tiers,2,2
operators,3,4
considering,30,33
moo,22,23
one-shot,9,14
mayhem,2,3
shoot,41,89
decoding,2,2
goddamn,32,62
choose,23,25
gungeon,8,19
horribly,3,3
jesus,54,203
bill,27,71
whoops,11,11
bullet,7,10
steel,8,13
screwed,11,13
corrupted,4,14
laser,19,45
monster,11,15
palace,6,8
gee,7,9
ford,6,8
emu,23,31
legend,3,6
bait,5,5
plot,11,13
schemes,2,3
weapon,31,72
damnit,8,9
chubby,55,65
ammo,24,70
gate,15,39
demon,2,5
rodent,2,2
melee,7,19
secret,45,88
soundtrack,5,7
funds,6,8
horses,6,9
30-minute,4,5
olive,6,6
cents,10,18
burrito,3,3
facts,16,17
judge,13,23
posture,2,2
untrained,2,2
boat,16,35
1:00,2,2
full-on,3,3
hitting,17,21
genuine,3,3
wondering,32,36
saves,6,6
starring,10,11
macadamia,3,3
5:00,2,2
409,2,2
five-minute,2,2
reasonable,12,14
talent,3,3
subs,3,4
000,12,20
dinosaur,8,9
guac,2,2
carton,5,8
goddammit,18,30
10.,2,2
hatched,3,3
cage,7,13
pan,7,11
celebrate,7,16
seas,5,8
56,2,2
convict,2,3
sexy,27,55
86,4,7
teleported,2,3
blank,4,8
c4,2,2
bun,2,2
chests,6,11
ec,12,25
accuracy,6,6
enemy,11,16
puffs,2,3
crossbow,18,35
heresy,2,2
bomb,12,21
armor,8,17
jim,2,3
ant,2,3
finger,8,45
slightest,2,2
melted,8,15
spoil,2,2
shitty,18,23
thrilling,4,4
command,6,9
honey,8,10
blanks,2,3
mmm,10,11
pilot,10,22
rooms,11,20
amigas,3,3
enemies,20,27
bolts,9,28
dodging,8,12
shop,14,34
dungeon,5,6
moon,9,10
assault,9,12
wannabe,2,3
altar,5,7
yas,2,4
entertaining,5,5
levi,2,2
wings,5,6
safer,4,5
isaac,4,7
propping,2,2
corpses,3,4
cuz,21,30
racist,14,18
jerk,16,24
dodged,2,3
lock,14,17
mo,9,14
shotgun,23,46
knocking,2,2
rifle,12,27
souls,15,40
hats,7,8
sky,26,41
deus,2,5
items,37,91
buzz,3,3
unlocks,6,7
pacing,2,2
replay,2,2
brutal,3,5
designing,5,7
conspiracy,16,31
bored,13,13
purchases,5,5
clicking,18,18
unpleasant,9,11
rehash,2,2
triple,13,15
roll,16,28
entertainment,16,19
refund,2,2
landscapes,2,2
get-go,2,2
warcraft,3,8
rough,12,14
mechanic,5,9
governments,12,14
ineffective,2,2
mankind,4,5
bucks,13,18
eh,3,3
bland,2,2
rewarded,3,3
taxes,14,29
playstation,5,9
corporations,4,6
encounter,5,5
shortcuts,3,4
sunk,3,3
projectiles,14,18
steam,12,26
puns,5,5
november,11,14
radar,5,5
dodge,8,15
coop,2,4
dictate,2,2
starbound,2,4
dlc,3,4
little-known,2,2
patience,4,4
strengthen,4,4
enjoyable,3,4
importance,3,3
bullets,15,20
eighteen,3,3
floors,6,7
developer,3,4
lied,5,6
instance,7,7
backpack,3,4
rpg,3,9
2004,7,7
hammers,2,2
viewers,25,28
kiss,9,11
rights,26,46
fearless,2,2
steals,3,3
champion,2,2
tribe,3,5
ici,6,6
gaddafi,2,3
objectives,3,4
contender,2,2
apparently,51,65
goddamnit,8,10
protection,15,17
chess,3,3
stack,10,16
static,2,2
mace,2,3
excellent,2,2
recruit,3,3
luke,3,3
engaging,11,12
bat,11,12
shield,13,20
landing,8,8
wasd,2,4
ace,4,6
pose,2,2
grants,2,2
titanic,2,2
1st,4,13
mount,6,22
deals,4,6
porn,2,2
right-click,8,17
mad,22,24
oooh,2,2
haunts,2,2
decoy,4,4
glad,15,19
triggered,2,2
cash,25,36
bro,4,4
59,6,9
thunk,2,2
steamroll,2,2
page,23,35
stole,4,5
rifles,4,4
search,19,27
casual,21,43
passage,5,10
mobs,2,2
whoa,24,38
twins,2,3
dress,2,2
exercises,2,2
marathon,3,3
profile,3,3
hardcore,7,7
flex,5,5
variation,4,5
110,6,7
cake,5,5
regulating,2,2
wedding,2,2
225,3,3
donuts,2,2
rephrase,2,2
guidelines,7,11
phases,2,2
upcoming,6,6
uphill,3,3
dynamic,4,5
vastly,3,4
dragon,3,4
bouncer,10,15
shells,4,6
gatling,6,10
bazooka,6,9
newest,8,9
horror,8,15
nuke,5,10
stacks,3,3
spc,4,5
mama,9,17
envisioned,3,5
wifey,2,2
shoots,13,15
scripts,7,11
nailed,2,2
captains,2,2
slugger,15,38
seeker,7,11
zip,5,20
huh,33,53
sniper,5,5
id,8,10
splinter,8,23
ditch,6,6
pistol,14,46
modify,3,3
piper,2,4
crossbows,2,2
auto,16,22
gaping,2,2
anomaly,2,10
steep,2,2
captain,13,24
bounce,3,3
rockets,4,4
discs,2,2
flying,26,45
cannon,16,44
shovel,8,15
explodes,4,6
beam,6,20
destiny,6,7
weeklies,2,2
pd,2,2
grenade,9,10
legit,9,10
wrench,9,14
swung,3,3
devastating,4,4
incinerator,2,2
sword,21,24
rusty,3,3
grenades,5,5
flat,13,14
sledgehammer,9,17
hammerhead,6,11
minigun,12,29
hat,14,18
cars,21,56
bolt,8,15
guns,22,41
bogus,5,5
guitar,7,14
custom,13,29
swing,10,12
shooting,25,35
yv,7,8
flew,12,14
spawn,5,12
anniversary,4,5
chat,10,12
bloodlust,9,17
tits,7,12
dawg,5,6
chuck,4,4
one-year,2,2
ex-girlfriend,4,4
discord,5,7
manhattan,10,12
rebel,5,8
gamma,20,63
midtown,2,2
allies,6,30
accomplishment,2,2
luigi,3,5
filthy,7,12
vault,8,9
reassuring,2,2
mini,2,2
bandits,6,6
crowns,7,11
creator,19,21
shits,8,8
negativity,3,4
arc,4,4
faces,6,8
leveled,5,6
rhino,9,15
jacked,5,6
neckbeard,12,16
chub,2,2
inspiration,3,3
steelbook,3,14
wrapped,5,5
spy,5,6
outfit,2,2
screws,5,13
collectors,3,3
collector,7,33
heaviest,3,4
collection,14,17
statue,11,50
map,25,45
magnetic,6,10
dlcs,3,3
poster,6,6
spiked,2,2
unboxing,5,13
doomed,3,3
keys,13,21
statues,3,3
cardboard,3,6
controversial,12,16
shipping,13,22
deck,4,5
battlefield,2,8
patch,5,8
editions,3,6
sheer,5,6
disc,6,15
logo,3,6
obama,6,13
jealous,3,3
excitement,4,4
pans,3,3
sizzling,2,2
chickens,3,10
freezer,3,3
michelle,3,3
latinas,6,10
mexico,9,26
radius,5,5
wing,3,5
dorms,2,4
dance,9,10
worthless,5,7
depressing,5,6
mile,15,21
climb,10,15
lonely,7,11
imposed,3,3
validated,2,2
laughing,4,6
silent,6,6
holiday,14,24
scream,7,8
scumbag,2,2
oregon,2,2
chill,8,11
aunt,3,3
tyranny,2,2
jet,21,32
playground,2,2
self-worth,2,5
sophomore,3,4
cousin,5,6
girlfriends,2,2
doors,4,5
rose,5,5
cone,4,7
concrete,9,35
surround,3,8
eric,2,2
real-life,5,5
hop,14,25
dumbass,3,3
friendship,4,9
texting,7,9
intersection,5,7
organize,5,5
philosophy,2,2
vice,8,13
ho,3,3
fifteen,8,8
genuinely,15,15
cashier,4,5
attitudes,3,6
latina,2,2
prank,4,5
tuition,2,3
listens,2,2
"1,500",10,11
acquaintances,2,2
attitude,4,10
straight-a,2,3
corporation,8,16
consulting,3,3
wallet,7,7
unemployed,2,2
losers,3,6
banner,4,4
1993,4,5
1995,5,6
smoking,8,10
bills,8,22
joe,13,29
jog,2,2
1988,4,5
mtv,4,4
limitation,2,2
affiliate,2,3
switzerland,8,25
directors,3,3
alumni,2,2
economically,3,3
belongs,9,10
bush,4,4
election,9,20
memories,6,6
irish,2,2
condoms,2,2
willing,9,13
director,7,9
oncology,2,4
millennials,2,4
announcement,4,5
vote,10,25
circumstances,4,4
postgraduate,3,3
kurt,2,9
county,9,37
outlook,3,3
ladder,4,4
republicans,3,3
1994,7,7
hw,2,2
speaker,5,6
implies,3,3
ought,6,7
branch,5,6
essence,4,6
closest,13,15
awe,2,2
funding,12,17
harvard,4,4
owe,6,9
ranks,5,5
encompasses,2,2
bet,20,21
selves,2,2
fund,9,10
rage,7,9
ensuring,2,2
strategy,9,9
employees,9,11
withdraw,2,2
private,25,52
friday,5,5
ctrl,2,4
yourselves,3,3
persona,3,3
negatives,2,3
exceptions,5,6
politician,5,6
deepen,2,2
identity,12,20
quits,2,2
aligned,2,2
dressed,3,3
happily,4,4
shouting,3,4
fence,3,3
catalyst,2,2
mr.,14,17
embarrassment,2,2
lo,5,5
chief,4,4
behold,5,5
hardship,3,6
deserve,10,13
trauma,2,6
massachusetts,4,7
"1,000",18,24
pervasive,2,2
invincible,2,2
thankful,2,5
achieved,8,8
yours,8,9
extending,2,2
tick,3,5
benched,2,2
entitled,7,8
robots,11,12
24th,2,2
analytics,3,3
365,4,9
prospect,2,2
owed,4,6
gratitude,2,3
owes,2,6
tweeted,2,2
obligated,6,6
real-time,2,2
extension,12,21
xbox,6,13
printer,10,13
315,2,3
unsuccessful,3,5
60s,7,7
investing,6,6
invest,12,18
2003,9,10
nepotism,2,2
searching,7,9
ages,8,8
communications,5,13
hiring,3,4
disappointment,2,2
qualifications,4,5
streak,3,3
strung,2,2
default,3,3
envision,2,2
folder,4,6
repository,2,5
sketch,2,2
boards,2,2
wiring,2,3
require,13,15
arduino,2,16
string,10,13
moderate,3,4
colors,13,53
github,2,3
strand,3,7
depend,2,2
gist,2,2
delight,2,2
pasted,2,2
linux,2,3
adapter,3,10
leds,2,12
edit,7,17
smarter,6,6
cables,8,17
mi,2,2
mac,4,8
right-hand,2,2
volt,2,3
library,18,29
microphone,4,10
moderator,2,2
neighborhood,10,12
vlogs,2,2
grit,4,4
8:00,2,2
remind,6,6
civil,16,27
chubbs,2,3
slave,2,2
classy,2,2
reflective,2,2
4:00,2,2
scenes,6,6
10th,3,4
neighbor,8,9
clicked,7,7
popularity,4,4
proto,4,5
chairs,2,2
sacrifices,2,2
midwest,5,6
piss,3,4
liking,3,3
remembers,3,3
arrows,2,2
adjust,12,12
ae,2,2
potions,2,4
subscribing,2,3
warrior,4,7
reds,7,12
dragons,2,2
multiplied,2,2
adam,8,13
spins,3,6
beacon,2,3
redeemer,2,3
warriors,3,4
wise,4,4
balls,17,39
christ,24,39
fireball,2,3
hits,13,14
expecting,7,8
emo,7,7
worrying,5,5
claw,2,2
spin,4,7
ooh,23,34
tail,5,7
chunk,6,6
aliens,3,9
grabs,2,2
charm,2,2
costs,32,39
ps4,3,6
expires,2,2
galaxy,4,5
peaceful,3,3
pad,3,4
recharge,2,2
emma,2,2
gameplay,5,6
debris,4,4
celsius,4,5
suit,7,9
keen,4,4
flipping,2,2
landed,7,7
mission,9,12
reinforce,3,3
author,12,15
planets,2,2
avoiding,5,5
discover,10,10
adventures,6,6
controller,4,7
